Temperature,Condition,Humidity,Wind Speed,Barometer,Dewpoint,Visibility,Heat Index,Last update,ZIP Code,City,State,Latitude,Longitude,Vegetation Estimate,Dryness Score,Dryness Level,Wind Chill
66.0,Overcast,68.0,18.0,29.97,55.0,10.0,,5 Apr 10:15 pm CDT,78339,Banquete,Texas,27.8051,-97.7922,Forested/Parkland,1.0,Normal,
65.0,Overcast and Windy,70.0,28.0,29.93,55.0,10.0,,5 Apr 9:53 pm CDT,78340,Bayside,Texas,28.0968,-97.2106,Forested/Parkland,1.0,Normal,
69.0,Overcast,59.0,20.0,29.95,54.0,10.0,,5 Apr 9:53 pm CDT,78341,Benavides,Texas,27.5925,-98.4142,Forested/Parkland,1.0,Normal,
69.0,Overcast,59.0,20.0,29.95,54.0,10.0,,5 Apr 9:53 pm CDT,78342,Ben Bolt,Texas,27.6475,-98.0814,Forested/Parkland,1.0,Normal,
,Mostly Cloudy,,17.0,29.93,,10.0,,5 Apr 9:56 pm CDT,78343,Bishop,Texas,27.5886,-97.783,Forested/Parkland,,Normal,
68.0,Partly Cloudy and Windy,45.0,26.0,30.01,46.0,10.0,,5 Apr 9:56 pm CDT,78344,Bruni,Texas,27.4295,-98.8385,Forested/Parkland,4.0,Dry,
,,,,,,,,*** Not a current observation ***,78347,Chapman Ranch,Texas,27.5988,-97.462,Forested/Parkland,,Normal,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78349,Concepcion,Texas,27.3849,-98.309,Forested/Parkland,3.0,Dry,
66.0,Overcast,68.0,18.0,29.97,55.0,10.0,,5 Apr 10:15 pm CDT,78351,Driscoll,Texas,27.6745,-97.7486,Forested/Parkland,1.0,Normal,
66.0,Overcast,68.0,18.0,29.97,55.0,10.0,,5 Apr 10:15 pm CDT,78352,Edroy,Texas,27.9736,-97.6761,Forested/Parkland,1.0,Normal,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78353,Encino,Texas,26.9249,-98.1922,Forested/Parkland,3.0,Dry,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78355,Falfurrias,Texas,27.2242,-98.1408,Forested/Parkland,3.0,Dry,
69.0,Overcast,59.0,20.0,29.95,54.0,10.0,,5 Apr 9:53 pm CDT,78357,Freer,Texas,27.88,-98.6061,Forested/Parkland,1.0,Normal,
65.0,Overcast and Windy,70.0,28.0,29.93,55.0,10.0,,5 Apr 9:53 pm CDT,78358,Fulton,Texas,28.0614,-97.0411,Forested/Parkland,1.0,Normal,
67.0,Overcast and Windy,72.0,30.0,29.95,57.0,10.0,,5 Apr 10:15 pm CDT,78359,Gregory,Texas,27.9222,-97.29,Forested/Parkland,1.0,Normal,
75.0,Mostly Cloudy,44.0,20.0,29.94,51.0,10.0,,5 Apr 9:35 pm CDT,78360,Guerra,Texas,26.8831,-98.8936,Forested/Parkland,5.0,Very Dry,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78361,Hebbronville,Texas,27.2997,-98.6829,Forested/Parkland,3.0,Dry,
67.0,Overcast and Windy,72.0,30.0,29.95,57.0,10.0,,5 Apr 10:15 pm CDT,78362,Ingleside,Texas,27.8682,-97.2069,Forested/Parkland,1.0,Normal,
,Mostly Cloudy,,17.0,29.93,,10.0,,5 Apr 9:56 pm CDT,78363,Kingsville,Texas,27.4229,-97.8407,Forested/Parkland,,Normal,
62.0,Overcast,60.0,16.0,29.99,48.0,10.0,,5 Apr 10:15 pm CDT,78368,Mathis,Texas,28.0802,-97.8097,Forested/Parkland,2.0,Normal,
68.0,Partly Cloudy and Windy,45.0,26.0,30.01,46.0,10.0,,5 Apr 9:56 pm CDT,78369,Mirando City,Texas,27.445,-99.0011,Forested/Parkland,4.0,Dry,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78370,Odem,Texas,27.9403,-97.5838,Forested/Parkland,1.0,Normal,
68.0,Partly Cloudy and Windy,45.0,26.0,30.01,46.0,10.0,,5 Apr 9:56 pm CDT,78371,Oilton,Texas,27.4685,-98.9586,Forested/Parkland,4.0,Dry,
69.0,Overcast,59.0,20.0,29.95,54.0,10.0,,5 Apr 9:53 pm CDT,78372,Orange Grove,Texas,27.9487,-97.9838,Forested/Parkland,1.0,Normal,
67.0,Overcast and Windy,72.0,30.0,29.95,57.0,10.0,,5 Apr 10:15 pm CDT,78373,Port Aransas,Texas,27.7707,-97.1051,Forested/Parkland,1.0,Normal,
,,,,,,,,*** Not a current observation ***,78374,Portland,Texas,27.8935,-97.3169,Forested/Parkland,,Normal,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78375,Premont,Texas,27.3544,-98.133,Forested/Parkland,3.0,Dry,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78376,Realitos,Texas,27.4184,-98.514,Forested/Parkland,3.0,Dry,
65.0,Overcast and Windy,70.0,28.0,29.93,55.0,10.0,,5 Apr 9:53 pm CDT,78377,Refugio,Texas,28.3169,-97.2767,Forested/Parkland,1.0,Normal,
,Mostly Cloudy,,17.0,29.93,,10.0,,5 Apr 9:56 pm CDT,78379,Riviera,Texas,27.3217,-97.7787,Forested/Parkland,,Normal,
66.0,Overcast,68.0,18.0,29.97,55.0,10.0,,5 Apr 10:15 pm CDT,78380,Robstown,Texas,27.7984,-97.6995,Forested/Parkland,1.0,Normal,
65.0,Overcast and Windy,70.0,28.0,29.93,55.0,10.0,,5 Apr 9:53 pm CDT,78382,Rockport,Texas,28.0308,-97.0688,Forested/Parkland,1.0,Normal,
66.0,Overcast,68.0,18.0,29.97,55.0,10.0,,5 Apr 10:15 pm CDT,78383,Sandia,Texas,28.025,-97.8705,Forested/Parkland,1.0,Normal,
69.0,Overcast,59.0,20.0,29.95,54.0,10.0,,5 Apr 9:53 pm CDT,78384,San Diego,Texas,27.7654,-98.2503,Forested/Parkland,1.0,Normal,
72.0,Mostly Cloudy,61.0,15.0,29.94,58.0,10.0,,5 Apr 10:15 pm CDT,78385,Sarita,Texas,27.1496,-97.8576,Forested/Parkland,3.0,Dry,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78387,Sinton,Texas,28.0339,-97.5196,Forested/Parkland,1.0,Normal,
62.0,Overcast,60.0,16.0,29.99,48.0,10.0,,5 Apr 10:15 pm CDT,78389,Skidmore,Texas,28.2121,-97.7127,Forested/Parkland,2.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78390,Taft,Texas,27.9765,-97.3966,Forested/Parkland,1.0,Normal,
62.0,Overcast,60.0,16.0,29.99,48.0,10.0,,5 Apr 10:15 pm CDT,78391,Tynan,Texas,28.1693,-97.7549,Forested/Parkland,2.0,Normal,
65.0,Overcast and Windy,70.0,28.0,29.93,55.0,10.0,,5 Apr 9:53 pm CDT,78393,Woodsboro,Texas,28.2232,-97.3192,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78401,Corpus Christi,Texas,27.7941,-97.403,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78402,Corpus Christi,Texas,27.8262,-97.3857,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78404,Corpus Christi,Texas,27.7683,-97.4013,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78405,Corpus Christi,Texas,27.7762,-97.4271,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78406,Corpus Christi,Texas,27.7684,-97.5144,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78407,Corpus Christi,Texas,27.8042,-97.4356,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78408,Corpus Christi,Texas,27.7945,-97.4381,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78409,Corpus Christi,Texas,27.8146,-97.527,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78410,Corpus Christi,Texas,27.8458,-97.596,Forested/Parkland,1.0,Normal,
,,,,,,,,*** Not a current observation ***,78411,Corpus Christi,Texas,27.7311,-97.3877,Forested/Parkland,,Normal,
,,,,,,,,*** Not a current observation ***,78412,Corpus Christi,Texas,27.7061,-97.3537,Forested/Parkland,,Normal,
,,,,,,,,*** Not a current observation ***,78413,Corpus Christi,Texas,27.691,-97.3983,Forested/Parkland,,Normal,
,,,,,,,,*** Not a current observation ***,78414,Corpus Christi,Texas,27.677,-97.365,Forested/Parkland,,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78415,Corpus Christi,Texas,27.7262,-97.4078,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78416,Corpus Christi,Texas,27.7536,-97.4347,Forested/Parkland,1.0,Normal,
67.0,Mostly Cloudy and Breezy,66.0,24.0,29.93,55.0,10.0,,5 Apr 9:51 pm CDT,78417,Corpus Christi,Texas,27.729,-97.4494,Forested/Parkland,1.0,Normal,
,,,,,,,,*** Not a current observation ***,78418,Corpus Christi,Texas,27.6349,-97.3103,Forested/Parkland,,Normal,
,,,,,,,,*** Not a current observation ***,78419,Corpus Christi,Texas,27.6952,-97.2694,Forested/Parkland,,Normal,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78501,Mcallen,Texas,26.2154,-98.2359,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78503,Mcallen,Texas,26.1771,-98.252,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78504,Mcallen,Texas,26.2556,-98.2303,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78516,Alamo,Texas,26.1906,-98.1164,Forested/Parkland,3.0,Dry,
77.0,Mostly Cloudy,71.0,9.0,29.84,67.0,10.0,79°F (26°C),5 Apr 9:53 pm CDT,78520,Brownsville,Texas,25.9337,-97.5174,Forested/Parkland,2.0,Normal,
77.0,Mostly Cloudy,71.0,9.0,29.84,67.0,10.0,79°F (26°C),5 Apr 9:53 pm CDT,78521,Brownsville,Texas,25.9221,-97.4612,Forested/Parkland,2.0,Normal,
77.0,Mostly Cloudy,71.0,9.0,29.84,67.0,10.0,79°F (26°C),5 Apr 9:53 pm CDT,78526,Brownsville,Texas,25.9717,-97.4699,Forested/Parkland,2.0,Normal,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78535,Combes,Texas,26.2451,-97.7416,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78536,Delmita,Texas,26.6801,-98.4125,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78537,Donna,Texas,26.1671,-98.0529,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78538,Edcouch,Texas,26.3328,-97.9622,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78539,Edinburg,Texas,26.2792,-98.1832,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78540,Edinburg,Texas,26.3017,-98.1633,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78541,Edinburg,Texas,26.4481,-98.2842,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78542,Edinburg,Texas,26.4661,-98.0695,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78543,Elsa,Texas,26.2974,-97.9884,Forested/Parkland,3.0,Dry,
75.0,Mostly Cloudy,44.0,20.0,29.94,51.0,10.0,,5 Apr 9:35 pm CDT,78545,Falcon Heights,Texas,26.562,-99.1335,Forested/Parkland,5.0,Very Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78547,Garciasville,Texas,26.3396,-98.6876,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78548,Grulla,Texas,26.2897,-98.6479,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78549,Hargill,Texas,26.4671,-98.0393,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78550,Harlingen,Texas,26.1951,-97.689,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78552,Harlingen,Texas,26.1831,-97.7468,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78557,Hidalgo,Texas,26.1028,-98.2536,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78558,La Blanca,Texas,26.2928,-98.0378,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78559,La Feria,Texas,26.1666,-97.8261,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78560,La Joya,Texas,26.2426,-98.4747,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78561,Lasara,Texas,26.4648,-97.9111,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78562,La Villa,Texas,26.2999,-97.9247,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78563,Linn,Texas,26.6279,-98.2498,Forested/Parkland,3.0,Dry,
75.0,Mostly Cloudy,44.0,20.0,29.94,51.0,10.0,,5 Apr 9:35 pm CDT,78564,Lopeno,Texas,26.7114,-99.11,Forested/Parkland,5.0,Very Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78565,Los Ebanos,Texas,26.2434,-98.5617,Forested/Parkland,3.0,Dry,
,,,,,,,,*** Not a current observation ***,78566,Los Fresnos,Texas,26.1158,-97.4107,Forested/Parkland,,Normal,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78567,Los Indios,Texas,26.0492,-97.745,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78569,Lyford,Texas,26.4089,-97.7817,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78570,Mercedes,Texas,26.1513,-97.9185,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78572,Mission,Texas,26.2159,-98.3253,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78573,Mission,Texas,26.2937,-98.3008,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78574,Mission,Texas,26.3189,-98.3701,Forested/Parkland,3.0,Dry,
77.0,Mostly Cloudy,71.0,9.0,29.84,67.0,10.0,79°F (26°C),5 Apr 9:53 pm CDT,78575,Olmito,Texas,26.0353,-97.5496,Forested/Parkland,2.0,Normal,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78576,Penitas,Texas,26.278,-98.4469,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78577,Pharr,Texas,26.1771,-98.187,Forested/Parkland,3.0,Dry,
,,,,,,,,*** Not a current observation ***,78578,Port Isabel,Texas,26.0539,-97.3125,Forested/Parkland,,Normal,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78579,Progreso,Texas,26.0922,-97.9533,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78580,Raymondville,Texas,26.4792,-97.7967,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78582,Rio Grande City,Texas,26.3942,-98.8104,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78583,Rio Hondo,Texas,26.2339,-97.5513,Forested/Parkland,3.0,Dry,
75.0,Mostly Cloudy,44.0,20.0,29.94,51.0,10.0,,5 Apr 9:35 pm CDT,78584,Roma,Texas,26.4215,-99.0025,Forested/Parkland,5.0,Very Dry,
75.0,Mostly Cloudy,44.0,20.0,29.94,51.0,10.0,,5 Apr 9:35 pm CDT,78585,Salineno,Texas,26.5164,-99.1123,Forested/Parkland,5.0,Very Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78586,San Benito,Texas,26.1337,-97.6447,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78588,San Isidro,Texas,26.7167,-98.4539,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78589,San Juan,Texas,26.2044,-98.1537,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78590,San Perlita,Texas,26.5012,-97.6397,Forested/Parkland,3.0,Dry,
77.0,Overcast and Breezy,54.0,21.0,29.89,59.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78591,Santa Elena,Texas,26.5808,-98.5138,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78592,Santa Maria,Texas,26.0787,-97.8494,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78593,Santa Rosa,Texas,26.2555,-97.8257,Forested/Parkland,3.0,Dry,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78594,Sebastian,Texas,26.344,-97.8123,Forested/Parkland,3.0,Dry,
80.0,Overcast,54.0,12.0,29.87,62.0,10.0,81°F (27°C),5 Apr 9:53 pm CDT,78595,Sullivan City,Texas,26.272,-98.5627,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78596,Weslaco,Texas,26.1694,-97.9887,Forested/Parkland,3.0,Dry,
,,,,,,,,,78597,South Padre Island,Texas,26.2393,-97.1936,Forested/Parkland,,Normal,
74.0,Overcast,79.0,15.0,29.85,67.0,10.0,,5 Apr 9:52 pm CDT,78598,Port Mansfield,Texas,26.5548,-97.425,Forested/Parkland,3.0,Dry,
77.0,Overcast,62.0,15.0,29.89,63.0,10.0,79°F (26°C),5 Apr 10:15 pm CDT,78599,Weslaco,Texas,26.1595,-97.9908,Forested/Parkland,3.0,Dry,
52.0,Overcast,81.0,17.0,30.08,46.0,10.0,,5 Apr 10:15 pm CDT,78602,Bastrop,Texas,30.1388,-97.2921,Forested/Parkland,2.0,Normal,47.0
49.0,Overcast,77.0,16.0,30.09,42.0,10.0,,5 Apr 9:53 pm CDT,78605,Bertram,Texas,30.7411,-98.0529,Forested/Parkland,2.0,Normal,43.0
48.0,Overcast,76.0,14.0,30.08,41.0,10.0,,5 Apr 10:15 pm CDT,78606,Blanco,Texas,30.0874,-98.4107,Forested/Parkland,2.0,Normal,42.0
48.0,Overcast,71.0,18.0,30.13,39.0,10.0,,5 Apr 10:15 pm CDT,78607,Bluffton,Texas,30.8256,-98.515,Forested/Parkland,2.0,Normal,41.0
50.0,Overcast,80.0,,30.05,44.0,10.0,,5 Apr 9:55 pm CDT,78608,Briggs,Texas,30.9325,-97.9702,Forested/Parkland,1.0,Normal,
49.0,Overcast,77.0,16.0,30.09,42.0,10.0,,5 Apr 9:53 pm CDT,78609,Buchanan Dam,Texas,30.7538,-98.4295,Forested/Parkland,2.0,Normal,43.0
53.0,Overcast and Breezy,74.0,23.0,30.03,45.0,10.0,,5 Apr 9:53 pm CDT,78610,Buda,Texas,30.0918,-97.8534,Forested/Parkland,2.0,Normal,47.0
49.0,Overcast,77.0,16.0,30.09,42.0,10.0,,5 Apr 9:53 pm CDT,78611,Burnet,Texas,30.7766,-98.2642,Forested/Parkland,2.0,Normal,43.0
53.0,Overcast and Breezy,74.0,23.0,30.03,45.0,10.0,,5 Apr 9:53 pm CDT,78612,Cedar Creek,Texas,30.0966,-97.4976,Forested/Parkland,2.0,Normal,47.0
49.0,Overcast,80.0,10.0,30.1,42.0,10.0,,5 Apr 9:55 pm CDT,78613,Cedar Park,Texas,30.5052,-97.8203,Forested/Parkland,2.0,Normal,45.0
56.0,Overcast,73.0,18.0,30.02,48.0,,,5 Apr 9:55 pm CDT,78614,Cost,Texas,29.4321,-97.5531,Forested/Parkland,2.0,Normal,
51.0,Overcast,78.0,17.0,30.05,44.0,10.0,,5 Apr 10:15 pm CDT,78615,Coupland,Texas,30.4872,-97.3676,Forested/Parkland,2.0,Normal,45.0
53.0,Overcast and Breezy,74.0,23.0,30.03,45.0,10.0,,5 Apr 9:53 pm CDT,78616,Dale,Texas,29.9528,-97.581,Forested/Parkland,2.0,Normal,47.0
53.0,Overcast and Breezy,74.0,23.0,30.03,45.0,10.0,,5 Apr 9:53 pm CDT,78617,Del Valle,Texas,30.1745,-97.6134,Forested/Parkland,2.0,Normal,47.0
46.0,Overcast and Breezy,79.0,24.0,30.11,40.0,10.0,,5 Apr 10:15 pm CDT,78618,Doss,Texas,30.4613,-99.1707,Forested/Parkland,2.0,Normal,38.0
54.0,Overcast and Breezy,77.0,23.0,30.04,47.0,10.0,,5 Apr 9:56 pm CDT,78619,Driftwood,Texas,30.1072,-98.0327,Forested/Parkland,2.0,Normal,48.0
49.0,Overcast,80.0,10.0,30.1,42.0,10.0,,5 Apr 9:55 pm CDT,78620,Dripping Springs,Texas,30.2268,-98.1029,Forested/Parkland,2.0,Normal,45.0
52.0,Overcast and Breezy,88.0,21.0,30.03,48.0,10.0,,5 Apr 10:15 pm CDT,78621,Elgin,Texas,30.3231,-97.3737,Forested/Parkland,2.0,Normal,46.0
54.0,Overcast and Breezy,77.0,23.0,30.04,47.0,10.0,,5 Apr 9:56 pm CDT,78622,Fentress,Texas,29.7561,-97.7764,Forested/Parkland,2.0,Normal,48.0
54.0,Overcast,72.0,20.0,30.02,45.0,10.0,,5 Apr 9:51 pm CDT,78623,Fischer,Texas,29.9627,-98.2088,Forested/Parkland,2.0,Normal,49.0
46.0,Overcast and Breezy,79.0,24.0,30.11,40.0,10.0,,5 Apr 10:15 pm CDT,78624,Fredericksburg,Texas,30.2817,-98.8799,Forested/Parkland,2.0,Normal,38.0
50.0,Overcast and Breezy,77.0,23.0,30.06,43.0,10.0,,5 Apr 9:56 pm CDT,78626,Georgetown,Texas,30.633,-97.6707,Forested/Parkland,2.0,Normal,43.0
50.0,Overcast and Breezy,77.0,23.0,30.06,43.0,10.0,,5 Apr 9:56 pm CDT,78628,Georgetown,Texas,30.6411,-97.7511,Forested/Parkland,2.0,Normal,43.0
56.0,Overcast,73.0,18.0,30.02,48.0,,,5 Apr 9:55 pm CDT,78629,Gonzales,Texas,29.5086,-97.4495,Forested/Parkland,2.0,Normal,
46.0,Overcast and Breezy,79.0,24.0,30.11,40.0,10.0,,5 Apr 10:15 pm CDT,78631,Harper,Texas,30.2816,-99.241,Forested/Parkland,2.0,Normal,38.0
56.0,Overcast,73.0,18.0,30.02,48.0,,,5 Apr 9:55 pm CDT,78632,Harwood,Texas,29.6661,-97.4906,Forested/Parkland,2.0,Normal,
50.0,Overcast and Breezy,77.0,23.0,30.06,43.0,10.0,,5 Apr 9:56 pm CDT,78633,Georgetown,Texas,30.7177,-97.7543,Forested/Parkland,2.0,Normal,43.0
51.0,Overcast,78.0,17.0,30.05,44.0,10.0,,5 Apr 10:15 pm CDT,78634,Hutto,Texas,30.5257,-97.5672,Forested/Parkland,2.0,Normal,45.0
46.0,Overcast and Breezy,79.0,24.0,30.11,40.0,10.0,,5 Apr 10:15 pm CDT,78635,Hye,Texas,30.2269,-98.5396,Forested/Parkland,2.0,Normal,38.0
50.0,Overcast,75.0,9.0,30.12,42.0,10.0,,5 Apr 10:15 pm CDT,78636,Johnson City,Texas,30.2948,-98.3691,Forested/Parkland,2.0,Normal,46.0
56.0,Overcast,70.0,14.0,30.01,47.0,10.0,,5 Apr 9:55 pm CDT,78638,Kingsbury,Texas,29.6726,-97.8306,Forested/Parkland,2.0,Normal,
50.0,Overcast,75.0,9.0,30.12,42.0,10.0,,5 Apr 10:15 pm CDT,78639,Kingsland,Texas,30.6662,-98.4475,Forested/Parkland,2.0,Normal,46.0
54.0,Overcast and Breezy,77.0,23.0,30.04,47.0,10.0,,5 Apr 9:56 pm CDT,78640,Kyle,Texas,29.9966,-97.8335,Forested/Parkland,2.0,Normal,48.0
49.0,Overcast,80.0,10.0,30.1,42.0,10.0,,5 Apr 9:55 pm CDT,78641,Leander,Texas,30.5835,-97.8575,Forested/Parkland,2.0,Normal,45.0
